activityinstanceid,activitycustomerkey,automationname,activityinstancestarttime_utc,activityinstanceendtime_utc,activityname,activityinstancestatus,activityinstancestatusdetails,duration
7C9B610F-E580-4BB9-B66D-BC3090AD75B9,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 11:42:42 PM,3/19/2023 11:43:29 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
EC50F194-4797-4821-A69E-33767529A4A2,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 7:42:28 AM,3/27/2023 7:42:41 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,0
0EE86023-57B2-468A-BB20-CF2554054AAA,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 2:42:51 AM,3/27/2023 2:43:38 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
098D0955-0E16-40DF-BE09-B745E2979283,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 12:42:54 PM,3/23/2023 12:43:30 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
68F1FDDF-5DB4-44BB-A239-67E79A24C3D1,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 4:42:41 AM,3/19/2023 4:43:38 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
1AB60E9D-3CA8-41AB-886C-0DE00E5958E2,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 7:42:39 PM,3/20/2023 7:43:22 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
B1563B6C-49DC-4BC4-A002-F83A8B55BAB2,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 3:42:46 PM,3/24/2023 3:43:25 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
B88F61A4-317C-47F2-AFB6-07BE93283295,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 12:43:07 AM,3/25/2023 12:43:43 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,0
FB9D96EB-FE03-45E4-89D7-F31DF57216C3,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 7:42:26 AM,3/25/2023 7:42:46 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,0
BE9712DE-4AD0-4522-8902-068B1CD83F05,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 4:42:32 AM,3/21/2023 4:43:16 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
8AB97984-1E39-41D2-BB64-6D47BE08A981,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 7:42:42 PM,3/18/2023 7:43:20 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
BC0E3429-7EFE-43DE-8807-07C3720530B4,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 9:42:55 PM,3/20/2023 9:43:33 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
B4420D62-8FBB-426C-A285-DAA0B62AAB19,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 8:42:40 PM,3/21/2023 8:43:14 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
D1C4039E-7B7A-47E5-A5A8-4F2F328E6814,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 6:42:28 AM,3/26/2023 6:42:49 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,0
3D24352C-9699-4C2E-AE82-70F4B65E94E8,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 3:42:48 AM,3/19/2023 3:43:50 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
346C97F4-E49C-40FB-9C59-EB93BDC391B9,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 12:42:36 PM,3/21/2023 12:43:25 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
E78C2958-EAAC-47D6-BDEE-3CD848E5BA13,c5c3487a-d8c2-4e12-99e0-5d59d5af8080,7281704-PSExtended-24,3/25/2023 6:58:04 AM,3/25/2023 6:58:33 AM,Extract-Upload C518003520.Customer into S3,Complete,,0
BA4F30C3-F1F6-4D03-84C3-045BA4019991,c5c3487a-d8c2-4e12-99e0-5d59d5af8080,7281704-PSExtended-24,3/23/2023 6:58:04 AM,3/23/2023 6:58:45 AM,Extract-Upload C518003520.Customer into S3,Complete,,0
70327721-5DA0-4290-807E-96B6A717E971,c5c3487a-d8c2-4e12-99e0-5d59d5af8080,7281704-PSExtended-24,3/24/2023 6:58:03 AM,3/24/2023 6:58:58 AM,Extract-Upload C518003520.Customer into S3,Complete,,0
8FD7A792-0150-4BD1-9617-FA65EBE07B31,c5c3487a-d8c2-4e12-99e0-5d59d5af8080,7281704-PSExtended-24,3/22/2023 6:58:05 AM,3/22/2023 6:58:25 AM,Extract-Upload C518003520.Customer into S3,Complete,,0
CEF0ECB6-0AB4-4F7C-833C-37CAF8892AF2,c5c3487a-d8c2-4e12-99e0-5d59d5af8080,7281704-PSExtended-24,3/21/2023 6:58:05 AM,3/21/2023 6:58:26 AM,Extract-Upload C518003520.Customer into S3,Complete,,0
B2F07B3E-9242-4F28-A6F1-D27EDD245C78,c5c3487a-d8c2-4e12-99e0-5d59d5af8080,7281704-PSExtended-24,3/26/2023 6:58:03 AM,3/26/2023 6:58:48 AM,Extract-Upload C518003520.Customer into S3,Complete,,0
565A6834-95CA-4D99-8F56-BE66DF0AA1C7,c5c3487a-d8c2-4e12-99e0-5d59d5af8080,7281704-PSExtended-24,3/19/2023 6:58:05 AM,3/19/2023 6:58:26 AM,Extract-Upload C518003520.Customer into S3,Complete,,0
2B4C2F25-D182-4BB8-83FA-CD0F7537EB5F,19f77dc3-e779-492a-a4d8-3e69c4c7dbeb,7281704-PSExtended-24,3/19/2023 6:58:42 AM,3/19/2023 6:59:34 AM,Extract-Upload C518003676.Loyalty Profile into S3,Complete,,1
9A710B09-5648-4DE3-A6D9-7E2A0774C4C1,19f77dc3-e779-492a-a4d8-3e69c4c7dbeb,7281704-PSExtended-24,3/27/2023 6:58:42 AM,3/27/2023 6:59:43 AM,Extract-Upload C518003676.Loyalty Profile into S3,Complete,,1
61603202-F17F-4DC4-9ADB-7E93195C6378,19f77dc3-e779-492a-a4d8-3e69c4c7dbeb,7281704-PSExtended-24,3/22/2023 6:58:33 AM,3/22/2023 6:59:24 AM,Extract-Upload C518003676.Loyalty Profile into S3,Complete,,1
32A3DBA7-A7FB-4A99-83C2-3BAC639C3566,19f77dc3-e779-492a-a4d8-3e69c4c7dbeb,7281704-PSExtended-24,3/23/2023 6:58:56 AM,3/23/2023 6:59:41 AM,Extract-Upload C518003676.Loyalty Profile into S3,Complete,,1
B3FD63A5-F2DF-4AEC-B052-DA6A77AE2AD5,19f77dc3-e779-492a-a4d8-3e69c4c7dbeb,7281704-PSExtended-24,3/18/2023 6:58:48 AM,3/18/2023 6:59:34 AM,Extract-Upload C518003676.Loyalty Profile into S3,Complete,,1
04FBC464-73A6-4104-8B57-A234951D8CAB,19f77dc3-e779-492a-a4d8-3e69c4c7dbeb,7281704-PSExtended-24,3/26/2023 7:00:07 AM,3/26/2023 7:00:41 AM,Extract-Upload C518003676.Loyalty Profile into S3,Complete,,0
E2550A66-4166-4F72-B8D9-F9ECE78A3773,b83c062c-179c-472f-bfde-93e1d00c7d62,7281704-PSExtended-24,3/19/2023 6:58:04 AM,3/19/2023 6:58:29 AM,Extract-Upload C518002961.TestChar into S3,Complete,,0
034B1B89-7362-4CF6-8B3F-6D152BE3FBBF,099658f7-b9b0-49a2-94cc-da73e7b4542d,7281704-PSExtended-24,3/27/2023 6:58:04 AM,3/27/2023 6:58:36 AM,Extract-Upload C518001450.Einstein_MC_Predictive_Scores into S3,Complete,,0
6D91AC4E-3430-4FBC-B108-ED66AB2EA529,099658f7-b9b0-49a2-94cc-da73e7b4542d,7281704-PSExtended-24,3/18/2023 6:58:03 AM,3/18/2023 6:58:26 AM,Extract-Upload C518001450.Einstein_MC_Predictive_Scores into S3,Complete,,0
F906CCE2-365E-48FA-A1A2-46A27F254C4D,099658f7-b9b0-49a2-94cc-da73e7b4542d,7281704-PSExtended-24,3/20/2023 6:58:03 AM,3/20/2023 6:58:22 AM,Extract-Upload C518001450.Einstein_MC_Predictive_Scores into S3,Complete,,0
624AE07E-5536-431A-BB1A-38C3B9C86D26,099658f7-b9b0-49a2-94cc-da73e7b4542d,7281704-PSExtended-24,3/25/2023 6:58:04 AM,3/25/2023 6:58:42 AM,Extract-Upload C518001450.Einstein_MC_Predictive_Scores into S3,Complete,,0
C469B8BC-DAAD-4618-90DF-31F663D1145D,099658f7-b9b0-49a2-94cc-da73e7b4542d,7281704-PSExtended-24,3/23/2023 6:58:04 AM,3/23/2023 6:58:46 AM,Extract-Upload C518001450.Einstein_MC_Predictive_Scores into S3,Complete,,0
94A4D4D4-3334-41CA-BFB9-EB362A0E0A2F,099658f7-b9b0-49a2-94cc-da73e7b4542d,7281704-PSExtended-24,3/24/2023 6:58:02 AM,3/24/2023 6:58:47 AM,Extract-Upload C518001450.Einstein_MC_Predictive_Scores into S3,Complete,,0
4A9DDA63-2B55-45A4-9D74-903E3A0D91C7,099658f7-b9b0-49a2-94cc-da73e7b4542d,7281704-PSExtended-24,3/22/2023 6:58:04 AM,3/22/2023 6:58:25 AM,Extract-Upload C518001450.Einstein_MC_Predictive_Scores into S3,Complete,,0
B965F19A-F95F-46BB-80A0-7789476B19CC,099658f7-b9b0-49a2-94cc-da73e7b4542d,7281704-PSExtended-24,3/21/2023 6:58:04 AM,3/21/2023 6:58:27 AM,Extract-Upload C518001450.Einstein_MC_Predictive_Scores into S3,Complete,,0
CEFBA847-2249-4930-BE71-70ED285C072B,8194976a-cf9a-4fc6-866c-9be6f48cb3d4,Proquire LLC-729-7281704-PSMain,3/26/2023 6:30:01 AM,3/26/2023 6:35:54 AM,Extract-Upload C7297467._MobileMessageTracking into S3,Complete,,5
844F5C8E-EA6C-4135-B42E-87A8DB6F2785,8194976a-cf9a-4fc6-866c-9be6f48cb3d4,Proquire LLC-729-7281704-PSMain,3/22/2023 6:30:16 AM,3/22/2023 6:34:24 AM,Extract-Upload C7297467._MobileMessageTracking into S3,Complete,,4
53524736-1B14-4324-A49C-B788940A5030,8194976a-cf9a-4fc6-866c-9be6f48cb3d4,Proquire LLC-729-7281704-PSMain,3/23/2023 6:29:50 AM,3/23/2023 6:37:02 AM,Extract-Upload C7297467._MobileMessageTracking into S3,Complete,,8
81438002-7E7B-4ABB-B2EE-CE30AAD0DE3E,8194976a-cf9a-4fc6-866c-9be6f48cb3d4,Proquire LLC-729-7281704-PSMain,3/25/2023 6:29:56 AM,3/25/2023 6:33:24 AM,Extract-Upload C7297467._MobileMessageTracking into S3,Complete,,4
B1BBC8A9-91C2-4B1F-AF16-A89883EDD449,8194976a-cf9a-4fc6-866c-9be6f48cb3d4,Proquire LLC-729-7281704-PSMain,3/20/2023 6:30:07 AM,3/20/2023 6:30:46 AM,Extract-Upload C7297467._MobileMessageTracking into S3,Complete,,0
5C2082FA-9C10-4317-BE42-8CE47A055CA3,8194976a-cf9a-4fc6-866c-9be6f48cb3d4,Proquire LLC-729-7281704-PSMain,3/21/2023 6:29:38 AM,3/21/2023 6:31:03 AM,Extract-Upload C7297467._MobileMessageTracking into S3,Complete,,2
C4C61299-8E0E-4ADD-ABB4-8F8B9760998F,8194976a-cf9a-4fc6-866c-9be6f48cb3d4,Proquire LLC-729-7281704-PSMain,3/24/2023 6:29:57 AM,3/24/2023 6:35:35 AM,Extract-Upload C7297467._MobileMessageTracking into S3,Complete,,6
FB67167D-0498-4803-8D64-FD9141263B83,8194976a-cf9a-4fc6-866c-9be6f48cb3d4,Proquire LLC-729-7281704-PSMain,3/19/2023 6:29:51 AM,3/19/2023 6:33:58 AM,Extract-Upload C7297467._MobileMessageTracking into S3,Complete,,4
6F9489AF-D2C1-4563-83B2-86CED8A2EC7D,8194976a-cf9a-4fc6-866c-9be6f48cb3d4,Proquire LLC-729-7281704-PSMain,3/27/2023 6:29:55 AM,3/27/2023 6:32:46 AM,Extract-Upload C7297467._MobileMessageTracking into S3,Complete,,3
E156DEE8-CE3B-4078-ADDD-C502676BE106,8194976a-cf9a-4fc6-866c-9be6f48cb3d4,Proquire LLC-729-7281704-PSMain,3/18/2023 6:30:07 AM,3/18/2023 6:34:47 AM,Extract-Upload C7297467._MobileMessageTracking into S3,Complete,,4
2F9AEDA0-ACC4-44FC-8C81-BF5F125B7CA4,1f1d7cac-01df-452e-9ef3-a935d22235a6,Proquire LLC-729-7281704-PSMain,3/26/2023 6:30:01 AM,3/26/2023 6:30:51 AM,Extract-Upload C7281704._PushMessageAudience into S3,Complete,,0
A1E5B9FD-BCDB-4ADD-B877-03E9218E1AEB,1f1d7cac-01df-452e-9ef3-a935d22235a6,Proquire LLC-729-7281704-PSMain,3/22/2023 6:30:16 AM,3/22/2023 6:34:15 AM,Extract-Upload C7281704._PushMessageAudience into S3,Complete,,4
71720290-F601-4722-B7FC-832775EF4D0B,1f1d7cac-01df-452e-9ef3-a935d22235a6,Proquire LLC-729-7281704-PSMain,3/23/2023 6:29:50 AM,3/23/2023 6:35:11 AM,Extract-Upload C7281704._PushMessageAudience into S3,Complete,,6
335D94C3-0A07-483B-A7A0-D6842EA819D0,1f1d7cac-01df-452e-9ef3-a935d22235a6,Proquire LLC-729-7281704-PSMain,3/25/2023 6:29:56 AM,3/25/2023 6:34:25 AM,Extract-Upload C7281704._PushMessageAudience into S3,Complete,,5
778137D4-72AA-45A3-9438-8B58583CBB62,1f1d7cac-01df-452e-9ef3-a935d22235a6,Proquire LLC-729-7281704-PSMain,3/20/2023 6:30:07 AM,3/20/2023 6:33:20 AM,Extract-Upload C7281704._PushMessageAudience into S3,Complete,,3
E2E21680-C11C-4FFF-9C67-F839AD9F1DE8,1f1d7cac-01df-452e-9ef3-a935d22235a6,Proquire LLC-729-7281704-PSMain,3/21/2023 6:29:38 AM,3/21/2023 6:34:12 AM,Extract-Upload C7281704._PushMessageAudience into S3,Complete,,5
8724557D-1B85-4B0D-804A-0A232D630656,1f1d7cac-01df-452e-9ef3-a935d22235a6,Proquire LLC-729-7281704-PSMain,3/24/2023 6:29:58 AM,3/24/2023 6:30:55 AM,Extract-Upload C7281704._PushMessageAudience into S3,Complete,,1
7D5C02B9-557F-4FE9-B606-25AC385563D6,1f1d7cac-01df-452e-9ef3-a935d22235a6,Proquire LLC-729-7281704-PSMain,3/19/2023 6:29:51 AM,3/19/2023 6:30:48 AM,Extract-Upload C7281704._PushMessageAudience into S3,Complete,,1
58C0263D-E5C0-44B7-AF66-3E7E8FB871F0,1f1d7cac-01df-452e-9ef3-a935d22235a6,Proquire LLC-729-7281704-PSMain,3/27/2023 6:29:55 AM,3/27/2023 6:35:27 AM,Extract-Upload C7281704._PushMessageAudience into S3,Complete,,6
8133092C-68E9-4677-878F-92CA10B934BE,1f1d7cac-01df-452e-9ef3-a935d22235a6,Proquire LLC-729-7281704-PSMain,3/18/2023 6:30:07 AM,3/18/2023 6:33:26 AM,Extract-Upload C7281704._PushMessageAudience into S3,Complete,,3
62108AB3-4B5E-4794-8F76-E6A3A93D3145,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 2:43:21 AM,3/22/2023 2:44:02 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
F363EE21-9E8E-4041-8BF9-62875FDED471,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 2:43:43 PM,3/19/2023 2:44:52 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
5963A4BE-A929-4FAD-9764-7AEF8871B496,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 12:42:46 PM,3/24/2023 12:43:21 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
595C22D9-76A3-4A5B-AE95-8DA64ABE8A66,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 8:42:39 PM,3/18/2023 8:43:17 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
8EE96EF2-769D-4A6B-8973-626242252733,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 1:43:50 AM,3/21/2023 1:45:23 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,2
2E7A426B-1CD5-4B58-9636-B00F940E1DCE,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 11:42:37 PM,3/26/2023 11:43:16 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
55960461-DEF2-45EC-AE78-927716BD51CF,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 9:42:53 AM,3/22/2023 9:43:13 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
8F197521-6C71-4B61-86AF-B10681A1B4DF,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 4:42:50 PM,3/21/2023 4:43:21 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
E7A5031C-3B2E-4208-8EDF-655C12D5261E,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 5:42:39 AM,3/19/2023 5:43:27 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
963F3B24-D5B3-4A7E-854D-97E865BB53B6,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 8:42:47 PM,3/26/2023 8:43:48 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
29D4A502-38B4-4D93-989D-ECF43D8DD67D,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 4:42:38 AM,3/25/2023 4:43:28 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
F6BA46CF-9706-4105-AEFC-545EB17AE02F,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 4:42:30 AM,3/27/2023 4:43:33 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
DEFE02FC-6D88-417D-96BF-2EA7EF242E77,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 11:42:31 PM,3/18/2023 11:43:25 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
8F3E24A8-31E9-44D7-BEAC-6A56E7149DA9,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 4:42:42 AM,3/18/2023 4:43:17 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
F57FEF6B-BC83-4BF5-ADEE-C537B9CACD2B,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 5:42:33 PM,3/25/2023 5:43:21 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
C6CCBEFF-6CF5-433F-8107-9D9EF5FC163A,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 5:42:33 PM,3/26/2023 5:43:21 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
1C9325A4-13C1-40C7-9439-FB590FE02E8E,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 8:42:43 PM,3/23/2023 8:43:42 PM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
204B1D25-6545-4513-968C-9B064B3F6E6A,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 8:42:33 AM,3/24/2023 8:43:17 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,1
10585FCC-F85A-457A-BCCF-60596000131F,869c7d2e-8a77-4c7c-b240-90418baf9fb1,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 7:42:26 AM,3/23/2023 7:42:40 AM,Extract-Upload C518000926._SFMCSMSEngagementEvent into S3,Complete,,0
6CC52736-BDE4-4F90-A92D-F973C0426723,099658f7-b9b0-49a2-94cc-da73e7b4542d,7281704-PSExtended-24,3/26/2023 6:58:02 AM,3/26/2023 6:58:48 AM,Extract-Upload C518001450.Einstein_MC_Predictive_Scores into S3,Complete,,0
EFA69E7C-1F12-467D-B715-018A5CC47F19,099658f7-b9b0-49a2-94cc-da73e7b4542d,7281704-PSExtended-24,3/19/2023 6:58:04 AM,3/19/2023 6:58:28 AM,Extract-Upload C518001450.Einstein_MC_Predictive_Scores into S3,Complete,,0
1B64D934-CD77-4743-8BCB-0D741308E7A5,19f77dc3-e779-492a-a4d8-3e69c4c7dbeb,7281704-PSExtended-24,3/24/2023 7:01:19 AM,3/24/2023 7:01:40 AM,Extract-Upload C518003676.Loyalty Profile into S3,Complete,,0
13EC2570-701C-483A-B644-A6DCF9B2C25B,19f77dc3-e779-492a-a4d8-3e69c4c7dbeb,7281704-PSExtended-24,3/20/2023 6:59:01 AM,3/20/2023 6:59:30 AM,Extract-Upload C518003676.Loyalty Profile into S3,Complete,,0
EBD69D72-2704-473C-9B0C-93263FD1B233,19f77dc3-e779-492a-a4d8-3e69c4c7dbeb,7281704-PSExtended-24,3/25/2023 7:00:07 AM,3/25/2023 7:00:23 AM,Extract-Upload C518003676.Loyalty Profile into S3,Complete,,0
A633A9BE-9A6F-4215-AF0E-FFEBF10305A3,19f77dc3-e779-492a-a4d8-3e69c4c7dbeb,7281704-PSExtended-24,3/21/2023 6:58:44 AM,3/21/2023 6:59:36 AM,Extract-Upload C518003676.Loyalty Profile into S3,Complete,,1
C993FA68-C084-4FAB-B139-9C5655F7B941,c0a7a014-8abd-4640-a1c6-21479bfd9e78,7281704-PSExtended-24,3/27/2023 6:58:05 AM,3/27/2023 6:58:38 AM,Extract-Upload C518000926.Einstein_MC_Predictive_Scores into S3,Complete,,0
23314EF5-E566-4C09-9D0B-33299149499F,c0a7a014-8abd-4640-a1c6-21479bfd9e78,7281704-PSExtended-24,3/18/2023 6:58:04 AM,3/18/2023 6:58:30 AM,Extract-Upload C518000926.Einstein_MC_Predictive_Scores into S3,Complete,,0
92B3E8AE-CD58-4F54-A657-74C9714C7CAF,c0a7a014-8abd-4640-a1c6-21479bfd9e78,7281704-PSExtended-24,3/20/2023 6:58:04 AM,3/20/2023 6:58:26 AM,Extract-Upload C518000926.Einstein_MC_Predictive_Scores into S3,Complete,,0
DB906A58-C9E7-4E14-BEF9-4E838C6A1318,c0a7a014-8abd-4640-a1c6-21479bfd9e78,7281704-PSExtended-24,3/25/2023 6:58:06 AM,3/25/2023 6:58:39 AM,Extract-Upload C518000926.Einstein_MC_Predictive_Scores into S3,Complete,,0
4973DC80-2B24-4FCD-B1BC-883B8A60EADF,c0a7a014-8abd-4640-a1c6-21479bfd9e78,7281704-PSExtended-24,3/23/2023 6:58:05 AM,3/23/2023 6:58:48 AM,Extract-Upload C518000926.Einstein_MC_Predictive_Scores into S3,Complete,,0
D9654137-ABDA-4303-BB5F-372A3BABF8BA,c0a7a014-8abd-4640-a1c6-21479bfd9e78,7281704-PSExtended-24,3/24/2023 6:58:04 AM,3/24/2023 6:58:51 AM,Extract-Upload C518000926.Einstein_MC_Predictive_Scores into S3,Complete,,0
BD9B31E5-14F6-46C1-8F72-8BD099973187,c0a7a014-8abd-4640-a1c6-21479bfd9e78,7281704-PSExtended-24,3/22/2023 6:58:06 AM,3/22/2023 6:58:30 AM,Extract-Upload C518000926.Einstein_MC_Predictive_Scores into S3,Complete,,0
F20B5D90-96C0-4A06-B33A-6B9185F30CEC,c0a7a014-8abd-4640-a1c6-21479bfd9e78,7281704-PSExtended-24,3/21/2023 6:58:06 AM,3/21/2023 6:58:33 AM,Extract-Upload C518000926.Einstein_MC_Predictive_Scores into S3,Complete,,0
34179136-F276-4918-83BC-DB92391EEAD1,c0a7a014-8abd-4640-a1c6-21479bfd9e78,7281704-PSExtended-24,3/26/2023 6:58:04 AM,3/26/2023 6:58:44 AM,Extract-Upload C518000926.Einstein_MC_Predictive_Scores into S3,Complete,,0
F33FA4E5-2D3A-4F5A-B9E1-A4F4E46546A5,c0a7a014-8abd-4640-a1c6-21479bfd9e78,7281704-PSExtended-24,3/19/2023 6:58:05 AM,3/19/2023 6:58:35 AM,Extract-Upload C518000926.Einstein_MC_Predictive_Scores into S3,Complete,,0
1AF6D89F-982A-4CF0-A14C-17CEE2228C29,0fdac1e1-7946-4e25-9c2d-11f4945ac066,7281704-PSExtended-24,3/27/2023 6:58:05 AM,3/27/2023 6:58:38 AM,Extract-Upload C7281704.TEST_CARICAMENTO_EMAIL_ERRATE_2_BPM into S3,Complete,,0
FF0E3A9A-3C1F-4D61-90F2-CD74509B841E,0fdac1e1-7946-4e25-9c2d-11f4945ac066,7281704-PSExtended-24,3/18/2023 6:58:04 AM,3/18/2023 6:58:28 AM,Extract-Upload C7281704.TEST_CARICAMENTO_EMAIL_ERRATE_2_BPM into S3,Complete,,0
114DDF5D-B753-4ED0-898E-DEB9A3B50F03,0fdac1e1-7946-4e25-9c2d-11f4945ac066,7281704-PSExtended-24,3/20/2023 6:58:05 AM,3/20/2023 6:59:01 AM,Extract-Upload C7281704.TEST_CARICAMENTO_EMAIL_ERRATE_2_BPM into S3,Complete,,1
E56DBC2A-9CB9-410A-95A6-012E89A10C20,0fdac1e1-7946-4e25-9c2d-11f4945ac066,7281704-PSExtended-24,3/25/2023 6:58:06 AM,3/25/2023 6:58:33 AM,Extract-Upload C7281704.TEST_CARICAMENTO_EMAIL_ERRATE_2_BPM into S3,Complete,,0
C6119065-6A22-425B-A0FC-922643548507,d820ee23-0da0-40b1-a38b-cef191337eba,Proquire LLC-729-7281704-PSMain,3/26/2023 6:30:01 AM,3/26/2023 6:35:15 AM,Extract-Upload C7315249._PushMessageInApp into S3,Complete,,5
E39C4D25-4D3C-4782-A8E4-D7FCF9D67321,d820ee23-0da0-40b1-a38b-cef191337eba,Proquire LLC-729-7281704-PSMain,3/22/2023 6:30:16 AM,3/22/2023 6:30:45 AM,Extract-Upload C7315249._PushMessageInApp into S3,Complete,,0
